JLSJC,SJLX,CLBS,FSRQ,CJXH,CJBH,YWFL,WTXH,SBXH,ZQDM,JYSC,GDDM,SBXW,WTFX,PCLX,CJSJ,CJSL,CJJG,CJJE,TOTALFEE,WTSL,PRICE,FUND,ASSET,COMBI,ZLXH,XGCX,ORIG,SFBZ,TZGW,AUTO,COMP,ALGO,WTZT,TSBZ,TZLX,PCFX,OPERATOR,SFCD,FQFS,DRSL,DRJE,WTPH,JYSL,BDKC,WBXT,XTLY,SBFX,ZCJSL,ZCJJE,HGXH,JGLX,ZRZH,MBLX,SCCJSJ,ETFSSFS,HBDM,CPBH,DYBH,ZHBH
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000414,967013,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.0,19200.0,9.98,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,100.0,19200.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000415,967014,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.0,19200.0,9.98,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,200.0,38400.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000416,967015,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,200.0,192.0,38400.0,19.97,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,400.0,76800.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000417,967016,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.0,19200.0,9.98,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,500.0,96000.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000418,967017,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,300.0,192.0,57600.0,29.95,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,800.0,153600.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000419,967018,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.0,19200.0,9.98,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,900.0,172800.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000420,967019,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.0,19200.0,9.98,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1000.0,192000.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000421,967020,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.0,19200.0,9.98,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1100.0,211200.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000422,967021,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,200.0,192.0,38400.0,19.97,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1300.0,249600.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000423,967022,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.04,19204.0,9.98,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1400.0,268804.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000424,967023,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.04,19204.0,9.98,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1500.0,288008.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000425,967024,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.04,19204.0,9.99,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1600.0,307212.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000426,967025,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.04,19204.0,9.98,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1700.0,326416.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000427,967026,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.04,19204.0,9.98,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1800.0,345620.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000428,967027,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.04,19204.0,9.98,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1900.0,364824.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:31:20,fund.jy.realdeal,0,20211117,50000429,967028,1,10000364,10000287,603026,1,B883410504,22375,1,,93117,100.0,192.04,19204.0,9.98,2000.0,192.1,573,1122,1122,0,0,7,,400120,0,0,,7,0,1,0,400002,0,Y,2000.0,384028.0,10000365,0,,60,1,B,0.0,0.0,0,0,0,,93117,,,0040A012,2,2
2021-11-17 09:32:00,fund.jy.realdeal,0,20211117,50000525,1255057,1,10000418,10000327,600366,1,B883410504,22375,1,,93156,700.0,11.38,7966.0,5.16,10000.0,11.4,573,1122,1122,0,0,7,,400123,0,0,,6,0,1,0,400002,0,Y,700.0,7966.0,10000419,0,,66,1,B,0.0,0.0,0,0,0,,93156,,,0040A012,2,2
2021-11-17 09:32:00,fund.jy.realdeal,0,20211117,50000526,1255058,1,10000418,10000327,600366,1,B883410504,22375,1,,93156,200.0,11.38,2276.0,0.17,10000.0,11.4,573,1122,1122,0,0,7,,400123,0,0,,6,0,1,0,400002,0,Y,900.0,10242.0,10000419,0,,66,1,B,0.0,0.0,0,0,0,,93156,,,0040A012,2,2
2021-11-17 09:32:00,fund.jy.realdeal,0,20211117,50000527,1255059,1,10000418,10000327,600366,1,B883410504,22375,1,,93156,3500.0,11.38,39830.0,20.72,10000.0,11.4,573,1122,1122,0,0,7,,400123,0,0,,6,0,1,0,400002,0,Y,4400.0,50072.0,10000419,0,,66,1,B,0.0,0.0,0,0,0,,93156,,,0040A012,2,2
2021-11-17 09:32:00,fund.jy.realdeal,0,20211117,50000528,1255060,1,10000418,10000327,600366,1,B883410504,22375,1,,93156,500.0,11.38,5690.0,2.95,10000.0,11.4,573,1122,1122,0,0,7,,400123,0,0,,6,0,1,0,400002,0,Y,4900.0,55762.0,10000419,0,,66,1,B,0.0,0.0,0,0,0,,93156,,,0040A012,2,2
2021-11-17 09:32:00,fund.jy.realdeal,0,20211117,50000529,1255061,1,10000418,10000327,600366,1,B883410504,22375,1,,93156,1000.0,11.38,11380.0,5.92,10000.0,11.4,573,1122,1122,0,0,7,,400123,0,0,,6,0,1,0,400002,0,Y,5900.0,67142.0,10000419,0,,66,1,B,0.0,0.0,0,0,0,,93156,,,0040A012,2,2
2021-11-17 09:32:00,fund.jy.realdeal,0,20211117,50000530,1255062,1,10000418,10000327,600366,1,B883410504,22375,1,,93156,3400.0,11.38,38692.0,20.12,10000.0,11.4,573,1122,1122,0,0,7,,400123,0,0,,6,0,1,0,400002,0,Y,9300.0,105834.0,10000419,0,,66,1,B,0.0,0.0,0,0,0,,93156,,,0040A012,2,2
2021-11-17 09:32:00,fund.jy.realdeal,0,20211117,50000531,1255063,1,10000418,10000327,600366,1,B883410504,22375,1,,93156,700.0,11.38,7966.0,4.14,10000.0,11.4,573,1122,1122,0,0,7,,400123,0,0,,7,0,1,0,400002,0,Y,10000.0,113800.0,10000419,0,,66,1,B,0.0,0.0,0,0,0,,93156,,,0040A012,2,2
2021-11-17 09:32:20,fund.jy.realdeal,0,20211117,50000709,1432085,1,10000544,10000411,600366,1,B883410504,22375,2,,93218,9600.0,11.45,109920.0,57.16,10000.0,11.45,573,1122,1122,0,0,7,,400123,0,0,,6,0,1,0,400002,0,Y,9600.0,109920.0,10000545,0,,90,1,S,0.0,0.0,0,0,0,,93218,,,0040A012,2,2
2021-11-17 09:32:20,fund.jy.realdeal,0,20211117,50000710,1433837,1,10000544,10000411,600366,1,B883410504,22375,2,,93219,400.0,11.45,4580.0,2.38,10000.0,11.45,573,1122,1122,0,0,7,,400123,0,0,,7,0,1,0,400002,0,Y,10000.0,114500.0,10000545,0,,90,1,S,0.0,0.0,0,0,0,,93218,,,0040A012,2,2
2021-11-17 09:33:30,fund.jy.realdeal,0,20211117,50001014,1916817,1,10000741,10000547,600366,1,B883410504,22375,1,,93329,5000.0,11.33,56650.0,29.46,5000.0,11.33,573,1122,1122,0,0,7,,400124,0,0,,7,0,1,0,400002,0,Y,5000.0,56650.0,10000742,0,,117,1,B,0.0,0.0,0,0,0,,93329,,,0040A012,2,2
2021-11-17 09:33:40,fund.jy.realdeal,0,20211117,50001026,1957562,1,10000751,10000552,600366,1,B883410504,22375,1,,93335,100.0,11.33,1133.0,5.02,30000.0,11.33,573,1122,1122,0,0,7,,400128,0,0,,6,0,1,0,400002,0,Y,100.0,1133.0,10000752,0,,120,1,B,0.0,0.0,0,0,0,,93335,,,0040A012,2,2
2021-11-17 09:33:40,fund.jy.realdeal,0,20211117,50001027,1958298,1,10000751,10000552,600366,1,B883410504,22375,1,,93335,500.0,11.33,5665.0,0.11,30000.0,11.33,573,1122,1122,0,0,7,,400128,0,0,,6,0,1,0,400002,0,Y,600.0,6798.0,10000752,0,,120,1,B,0.0,0.0,0,0,0,,93335,,,0040A012,2,2
2021-11-17 09:33:40,fund.jy.realdeal,0,20211117,50001028,1958793,1,10000751,10000552,600366,1,B883410504,22375,1,,93335,3000.0,11.33,33990.0,16.07,30000.0,11.33,573,1122,1122,0,0,7,,400128,0,0,,6,0,1,0,400002,0,Y,3600.0,40788.0,10000752,0,,120,1,B,0.0,0.0,0,0,0,,93335,,,0040A012,2,2
2021-11-17 09:33:40,fund.jy.realdeal,0,20211117,50001029,1961920,1,10000751,10000552,600366,1,B883410504,22375,1,,93336,7100.0,11.33,80443.0,41.84,30000.0,11.33,573,1122,1122,0,0,7,,400128,0,0,,6,0,1,0,400002,0,Y,10700.0,121231.0,10000752,0,,120,1,B,0.0,0.0,0,0,0,,93335,,,0040A012,2,2
2021-11-17 09:33:40,fund.jy.realdeal,0,20211117,50001034,1968015,1,10000751,10000552,600366,1,B883410504,22375,1,,93337,19300.0,11.33,218669.0,113.7,30000.0,11.33,573,1122,1122,0,0,7,,400128,0,0,,7,0,1,0,400002,0,Y,30000.0,339900.0,10000752,0,,120,1,B,0.0,0.0,0,0,0,,93335,,,0040A012,2,2
2021-11-17 09:33:50,fund.jy.realdeal,0,20211117,50001081,2037549,1,10000805,10000587,600366,1,B883410504,22375,2,,93347,800.0,11.3,9040.0,5.18,5000.0,11.28,573,1122,1122,0,0,7,,400124,0,0,,6,0,1,0,400002,0,Y,800.0,9040.0,10000806,0,,127,1,S,0.0,0.0,0,0,0,,93347,,,0040A012,2,2
2021-11-17 09:33:50,fund.jy.realdeal,0,20211117,50001082,2037550,1,10000805,10000587,600366,1,B883410504,22375,2,,93347,2200.0,11.3,24860.0,12.45,5000.0,11.28,573,1122,1122,0,0,7,,400124,0,0,,6,0,1,0,400002,0,Y,3000.0,33900.0,10000806,0,,127,1,S,0.0,0.0,0,0,0,,93347,,,0040A012,2,2
2021-11-17 09:33:50,fund.jy.realdeal,0,20211117,50001083,2037551,1,10000805,10000587,600366,1,B883410504,22375,2,,93347,2000.0,11.3,22600.0,11.75,5000.0,11.28,573,1122,1122,0,0,7,,400124,0,0,,7,0,1,0,400002,0,Y,5000.0,56500.0,10000806,0,,127,1,S,0.0,0.0,0,0,0,,93347,,,0040A012,2,2
2021-11-17 09:34:20,fund.jy.realdeal,0,20211117,50001158,2245421,1,10000892,10000642,600771,1,B883410504,22375,1,,93416,2200.0,29.32,64504.0,33.54,5000.0,29.32,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,2200.0,64504.0,10000893,0,,148,1,B,0.0,0.0,0,0,0,,93416,,,0040A012,2,2
2021-11-17 09:34:20,fund.jy.realdeal,0,20211117,50001159,2246399,1,10000892,10000642,600771,1,B883410504,22375,1,,93417,200.0,29.32,5864.0,3.05,5000.0,29.32,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,2400.0,70368.0,10000893,0,,148,1,B,0.0,0.0,0,0,0,,93416,,,0040A012,2,2
2021-11-17 09:34:20,fund.jy.realdeal,0,20211117,50001160,2247770,1,10000892,10000642,600771,1,B883410504,22375,1,,93417,100.0,29.32,2932.0,1.53,5000.0,29.32,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,2500.0,73300.0,10000893,0,,148,1,B,0.0,0.0,0,0,0,,93416,,,0040A012,2,2
2021-11-17 09:34:20,fund.jy.realdeal,0,20211117,50001161,2248661,1,10000892,10000642,600771,1,B883410504,22375,1,,93417,200.0,29.32,5864.0,3.05,5000.0,29.32,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,2700.0,79164.0,10000893,0,,148,1,B,0.0,0.0,0,0,0,,93416,,,0040A012,2,2
2021-11-17 09:34:20,fund.jy.realdeal,0,20211117,50001162,2249065,1,10000892,10000642,600771,1,B883410504,22375,1,,93417,2300.0,29.32,67436.0,35.07,5000.0,29.32,573,1122,1122,0,0,7,,400127,0,0,,7,0,1,0,400002,0,Y,5000.0,146600.0,10000893,0,,148,1,B,0.0,0.0,0,0,0,,93416,,,0040A012,2,2
2021-11-17 09:34:20,fund.jy.realdeal,0,20211117,50001166,2252724,1,10000894,10000643,600771,1,B883410504,22375,1,,93418,800.0,29.32,23456.0,12.2,5000.0,29.32,573,1122,1122,0,0,7,,400124,0,0,,6,0,1,0,400002,0,Y,800.0,23456.0,10000895,0,,149,1,B,0.0,0.0,0,0,0,,93418,,,0040A012,2,2
2021-11-17 09:34:20,fund.jy.realdeal,0,20211117,50001167,2252993,1,10000894,10000643,600771,1,B883410504,22375,1,,93418,1100.0,29.32,32252.0,16.77,5000.0,29.32,573,1122,1122,0,0,7,,400124,0,0,,6,0,1,0,400002,0,Y,1900.0,55708.0,10000895,0,,149,1,B,0.0,0.0,0,0,0,,93418,,,0040A012,2,2
2021-11-17 09:34:20,fund.jy.realdeal,0,20211117,50001168,2255072,1,10000894,10000643,600771,1,B883410504,22375,1,,93418,3100.0,29.32,90892.0,47.27,5000.0,29.32,573,1122,1122,0,0,7,,400124,0,0,,7,0,1,0,400002,0,Y,5000.0,146600.0,10000895,0,,149,1,B,0.0,0.0,0,0,0,,93418,,,0040A012,2,2
2021-11-17 09:35:15,fund.jy.realdeal,0,20211117,50001325,2573237,1,10001029,10000737,600771,1,B883410504,22375,2,,93512,5000.0,29.54,147700.0,76.8,5000.0,29.52,573,1122,1122,0,0,7,,400127,0,0,,7,0,1,0,400002,0,Y,5000.0,147700.0,10001030,0,,165,1,S,0.0,0.0,0,0,0,,93512,,,0040A012,2,2
2021-11-17 09:35:15,fund.jy.realdeal,0,20211117,50001340,2579751,1,10001036,10000742,600771,1,B883410504,22375,2,,93513,1100.0,29.54,32494.0,16.9,5000.0,29.53,573,1122,1122,0,0,7,,400124,0,0,,6,0,1,0,400002,0,Y,1100.0,32494.0,10001037,0,,166,1,S,0.0,0.0,0,0,0,,93513,,,0040A012,2,2
2021-11-17 09:35:15,fund.jy.realdeal,0,20211117,50001341,2579752,1,10001036,10000742,600771,1,B883410504,22375,2,,93513,400.0,29.53,11812.0,6.14,5000.0,29.53,573,1122,1122,0,0,7,,400124,0,0,,6,0,1,0,400002,0,Y,1500.0,44306.0,10001037,0,,166,1,S,0.0,0.0,0,0,0,,93513,,,0040A012,2,2
2021-11-17 09:35:15,fund.jy.realdeal,0,20211117,50001342,2579753,1,10001036,10000742,600771,1,B883410504,22375,2,,93513,200.0,29.53,5906.0,3.08,5000.0,29.53,573,1122,1122,0,0,7,,400124,0,0,,6,0,1,0,400002,0,Y,1700.0,50212.0,10001037,0,,166,1,S,0.0,0.0,0,0,0,,93513,,,0040A012,2,2
2021-11-17 09:35:15,fund.jy.realdeal,0,20211117,50001343,2579754,1,10001036,10000742,600771,1,B883410504,22375,2,,93513,200.0,29.53,5906.0,3.07,5000.0,29.53,573,1122,1122,0,0,7,,400124,0,0,,6,0,1,0,400002,0,Y,1900.0,56118.0,10001037,0,,166,1,S,0.0,0.0,0,0,0,,93513,,,0040A012,2,2
2021-11-17 09:35:15,fund.jy.realdeal,0,20211117,50001344,2579755,1,10001036,10000742,600771,1,B883410504,22375,2,,93513,200.0,29.53,5906.0,3.07,5000.0,29.53,573,1122,1122,0,0,7,,400124,0,0,,6,0,1,0,400002,0,Y,2100.0,62024.0,10001037,0,,166,1,S,0.0,0.0,0,0,0,,93513,,,0040A012,2,2
2021-11-17 09:35:15,fund.jy.realdeal,0,20211117,50001345,2579756,1,10001036,10000742,600771,1,B883410504,22375,2,,93513,300.0,29.53,8859.0,4.61,5000.0,29.53,573,1122,1122,0,0,7,,400124,0,0,,6,0,1,0,400002,0,Y,2400.0,70883.0,10001037,0,,166,1,S,0.0,0.0,0,0,0,,93513,,,0040A012,2,2
2021-11-17 09:35:15,fund.jy.realdeal,0,20211117,50001346,2579757,1,10001036,10000742,600771,1,B883410504,22375,2,,93513,100.0,29.53,2953.0,1.54,5000.0,29.53,573,1122,1122,0,0,7,,400124,0,0,,6,0,1,0,400002,0,Y,2500.0,73836.0,10001037,0,,166,1,S,0.0,0.0,0,0,0,,93513,,,0040A012,2,2
2021-11-17 09:35:15,fund.jy.realdeal,0,20211117,50001347,2579758,1,10001036,10000742,600771,1,B883410504,22375,2,,93513,300.0,29.53,8859.0,4.61,5000.0,29.53,573,1122,1122,0,0,7,,400124,0,0,,6,0,1,0,400002,0,Y,2800.0,82695.0,10001037,0,,166,1,S,0.0,0.0,0,0,0,,93513,,,0040A012,2,2
2021-11-17 09:35:15,fund.jy.realdeal,0,20211117,50001348,2579759,1,10001036,10000742,600771,1,B883410504,22375,2,,93513,2200.0,29.53,64966.0,33.78,5000.0,29.53,573,1122,1122,0,0,7,,400124,0,0,,7,0,1,0,400002,0,Y,5000.0,147661.0,10001037,0,,166,1,S,0.0,0.0,0,0,0,,93513,,,0040A012,2,2
2021-11-17 09:35:45,fund.jy.realdeal,0,20211117,50001425,2751764,1,10001086,10000776,603026,1,B883410504,22375,1,,93542,100.0,191.36,19136.0,9.95,3000.0,192.41,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,100.0,19136.0,10001087,0,,171,1,B,0.0,0.0,0,0,0,,93542,,,0040A012,2,2
2021-11-17 09:35:45,fund.jy.realdeal,0,20211117,50001426,2751765,1,10001086,10000776,603026,1,B883410504,22375,1,,93542,1000.0,191.4,191400.0,99.53,3000.0,192.41,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1100.0,210536.0,10001087,0,,171,1,B,0.0,0.0,0,0,0,,93542,,,0040A012,2,2
2021-11-17 09:35:45,fund.jy.realdeal,0,20211117,50001427,2751766,1,10001086,10000776,603026,1,B883410504,22375,1,,93542,100.0,191.4,19140.0,9.95,3000.0,192.41,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1200.0,229676.0,10001087,0,,171,1,B,0.0,0.0,0,0,0,,93542,,,0040A012,2,2
2021-11-17 09:35:45,fund.jy.realdeal,0,20211117,50001428,2751767,1,10001086,10000776,603026,1,B883410504,22375,1,,93542,500.0,191.44,95720.0,49.77,3000.0,192.41,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1700.0,325396.0,10001087,0,,171,1,B,0.0,0.0,0,0,0,,93542,,,0040A012,2,2
2021-11-17 09:35:45,fund.jy.realdeal,0,20211117,50001429,2751768,1,10001086,10000776,603026,1,B883410504,22375,1,,93542,100.0,191.49,19149.0,9.95,3000.0,192.41,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1800.0,344545.0,10001087,0,,171,1,B,0.0,0.0,0,0,0,,93542,,,0040A012,2,2
2021-11-17 09:35:45,fund.jy.realdeal,0,20211117,50001430,2751769,1,10001086,10000776,603026,1,B883410504,22375,1,,93542,1200.0,191.5,229800.0,119.5,3000.0,192.41,573,1122,1122,0,0,7,,400120,0,0,,7,0,1,0,400002,0,Y,3000.0,574345.0,10001087,0,,171,1,B,0.0,0.0,0,0,0,,93542,,,0040A012,2,2
2021-11-17 09:36:05,fund.jy.realdeal,0,20211117,50001461,0104000005625455,1,10001133,10000805,002531,2,0899235931,033500,1,,93604,200.0,19.68,3936.0,5.0,200.0,19.7,573,1122,1122,0,0,7,,400126,0,0,,7,0,1,0,400002,0,Y,200.0,3936.0,10001134,0,,180,1,0B,0.0,0.0,0,0,0,,93604,,,0040A012,2,2
2021-11-17 09:36:50,fund.jy.realdeal,0,20211117,50001586,0104000006079384,1,10001219,10000856,002531,2,0899235931,033500,2,,93646,200.0,19.6,3920.0,5.0,200.0,19.6,573,1122,1122,0,0,7,,400126,0,0,,7,0,1,0,400002,0,Y,200.0,3920.0,10001220,0,,191,1,0S,0.0,0.0,0,0,0,,93646,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001668,3242609,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,100.0,11.47,1147.0,5.02,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,100.0,1147.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001669,3242610,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,500.0,11.47,5735.0,0.11,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,600.0,6882.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001670,3242611,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,500.0,11.47,5735.0,1.42,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,1100.0,12617.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001671,3242612,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,300.0,11.47,3441.0,1.79,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,1400.0,16058.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001672,3242613,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,10000.0,11.47,114700.0,59.64,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,11400.0,130758.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001673,3242614,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,2000.0,11.47,22940.0,11.93,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,13400.0,153698.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001674,3242615,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,200.0,11.47,2294.0,1.2,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,13600.0,155992.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001675,3242616,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,700.0,11.47,8029.0,4.17,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,14300.0,164021.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001676,3242617,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,1000.0,11.47,11470.0,5.97,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,15300.0,175491.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001677,3242618,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,1000.0,11.47,11470.0,5.96,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,16300.0,186961.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001678,3242619,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,500.0,11.47,5735.0,2.98,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,16800.0,192696.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001679,3242620,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,20700.0,11.47,237429.0,123.46,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,37500.0,430125.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001680,3242621,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,2400.0,11.47,27528.0,14.32,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,39900.0,457653.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
2021-11-17 09:37:10,fund.jy.realdeal,0,20211117,50001681,3242622,1,10001280,10000893,600366,1,B883410504,22375,1,,93707,200.0,11.47,2294.0,1.19,50000.0,11.56,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,40100.0,459947.0,10001281,0,,199,1,B,0.0,0.0,0,0,0,,93707,,,0040A012,2,2
